sim_step,Δ,δ,c,per_infected,βd,βₑ,βᵢ,γₑ,γₐ,avg_he_size,avg_degree,avg_direct_contacts,new_users,moved_users,perc_infected_users,perc_infected_locations
166,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.0943188086045229,1.0138339920948616,243.0,0,33,0.003952569169960474,0.0
167,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.10130538701967273,1.0889328063241106,243.5,1,76,0.003952569169960474,0.0
168,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.10608567751424894,1.140316205533597,245.0,3,95,0.003952569169960474,0.0
169,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.11509468652325795,1.2371541501976284,245.0,0,153,0.003952569169960474,0.0
170,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.09726052583195441,1.0454545454545454,245.0,0,41,0.003952569169960474,0.0
171,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.09137709137709138,0.9822134387351779,245.0,0,9,0.003952569169960474,0.0
172,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.096708953851811,1.0395256916996047,122.75,1,43,0.003952569169960474,0.0
173,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.10167310167310167,1.092885375494071,123.5,3,62,0.003952569169960474,0.0
174,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.11086596800882516,1.191699604743083,82.33333333333333,0,117,0.003952569169960474,0.0
175,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.12226512226512226,1.3142292490118577,49.7,3,179,0.003952569169960474,0.0
176,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.10222467365324509,1.098814229249012,82.83333333333333,0,64,0.003952569169960474,0.0
177,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.0930318073175216,1.0,83.0,1,8,0.003952569169960474,0.0
178,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.09615738187166759,1.033596837944664,124.5,0,28,0.003952569169960474,0.0
179,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.10479867622724766,1.1264822134387351,249.0,0,75,0.001976284584980237,0.0
180,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.11343997058282773,1.2193675889328064,49.9,1,129,0.001976284584980237,0.0
181,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.12244897959183673,1.316205533596838,41.916666666666664,4,171,0.001976284584980237,0.0
182,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.11031439602868175,1.1857707509881423,50.3,0,104,0.001976284584980237,0.0
183,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.09376723662437948,1.007905138339921,83.83333333333333,0,9,0.001976284584980237,0.0
184,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.09891524177238463,1.0632411067193677,83.83333333333333,0,37,0.001976284584980237,0.0
185,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.1141753998896856,1.2272727272727273,63.125,2,126,0.001976284584980237,0.0
186,4,60000 milliseconds,5,20,0.8,0.0,0.0,0.0,0.06,0.11730097444383158,1.2608695652173914,50.6,1,138,0.001976284584980237,0.0
